bucket,rolling_sharpe_mean,rolling_sharpe_min,rolling_sharpe_max,rolling_sharpe_std
Q1,0.6974934421313307,-0.18957017582758193,2.1147125660271766,0.3948524388952932
Q2,0.8712376489084107,-0.2090640738421287,2.560737956003488,0.474475830971454
Q3,1.039853870706604,0.03016952858689165,2.3842502441434403,0.4709243149673212
Q4,1.03610988078627,0.39418464402785863,1.8757093503713522,0.30828110007807596
Q5,0.8030878457138428,-0.06592070571260376,1.6803288213889565,0.3670288011712343
