decile,2009-01 to 2012-12,2013-01 to 2016-12,2017-01 to 2020-12,2021-01 to 2024-12
Q1,1.1906072592040287,0.6322836086737577,0.4893439984927627,0.7123113037437298
Q2,1.1941878565447879,1.1472247030068663,0.5961006065799607,0.6972584284076616
Q3,1.3743878617735785,1.4473367644904882,0.7588697063707169,0.660430183857049
Q4,1.4433583652869126,1.0057551310705122,1.119662222075084,0.7313591226170266
Q5,1.2226701184560973,0.7005929527539357,1.139717976398809,0.2830177184697331
