bucket,rolling_sharpe_mean,rolling_sharpe_min,rolling_sharpe_max,rolling_sharpe_std
Q1,0.8035555447246407,-0.7239377715875872,2.5711598342629287,0.6130810594583465
Q2,0.8346765356823,-0.774543127992991,2.5356220400294944,0.5951041075763325
Q3,0.7956923311163923,-0.8196862048965343,2.247807440265271,0.5340850866803352
Q4,0.7782391728511788,-0.7968120820193276,2.347610298437171,0.5397234385479804
Q5,0.5185984429975579,-1.0560220760215395,1.801753229982965,0.5561318491367263
