decile,2000-01 to 2006-03,2006-04 to 2012-06,2012-07 to 2018-09,2018-10 to 2024-12
Q1,1.3538455289818434,0.35022960475099385,0.7160234416393367,0.6085862432381896
Q2,1.3552339453097773,0.2836126354938196,1.025209906970081,0.6552957791455467
Q3,1.0641132082478433,0.2876430792943712,1.0582744163411448,0.6564474263784593
Q4,0.5984436951923708,0.234434760103856,1.1949336888899715,0.7702400243082327
Q5,-0.029489389644802157,0.0669643426968611,0.9880040512416728,0.5990364739613113
