bucket,rolling_sharpe_mean,rolling_sharpe_min,rolling_sharpe_max,rolling_sharpe_std
Q1,0.6728370267507774,-0.5714131706734441,2.1057658163898823,0.49101983157388396
Q2,0.6808667987629157,-0.5726979544240389,1.969886425305416,0.4657641841674178
Q3,0.6500010589088486,-0.613781525559848,1.73396365124932,0.4278846331899371
Q4,0.6663738736239851,-0.5455876293167928,1.8698097462171104,0.43683650281943404
Q5,0.42921406078954344,-0.784917462189866,1.5246321846467694,0.48844388892055235
